bmb_file.bmb01,bmb_file.bmb02,bmb_file.bmb03,bmb_file.bmb04,bmb_file.bmb05,bmb_file.bmb06,bmb_file.bmb07,bmb_file.bmb08,bmb_file.bmb09,bmb_file.bmb10,bmb_file.bmb10_fac,bmb_file.bmb10_fac2,bmb_file.bmb11,bmb_file.bmb13,bmb_file.bmb14,bmb_file.bmb15,bmb_file.bmb16,bmb_file.bmb17,bmb_file.bmb18,bmb_file.bmb19,bmb_file.bmb20,bmb_file.bmb21,bmb_file.bmb22,bmb_file.bmb23,bmb_file.bmb24,bmb_file.bmb25,bmb_file.bmb26,bmb_file.bmb27,bmb_file.bmb28,bmb_file.bmbmodu,bmb_file.bmbdate,bmb_file.bmbcomm,bmb_file.bmb29,bmb_file.bmb30,bmb_file.bmb31,bmb_file.bmb33,bmb_file.bmbud01,bmb_file.bmbud02,bmb_file.bmbud03,bmb_file.bmbud04,bmb_file.bmbud05,bmb_file.bmbud06,bmb_file.bmbud07,bmb_file.bmbud08,bmb_file.bmbud09,bmb_file.bmbud10,bmb_file.bmbud11,bmb_file.bmbud12,bmb_file.bmbud13,bmb_file.bmbud14,bmb_file.bmbud15,bmb_file.bmb081,bmb_file.bmb082,bmb_file.bmb36,bmb_file.bmb37,ima02,,,,,,,,,,
35MN12A06R1X,,0000-100030,,,171,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,35MN12A06R1XWATER,,,,,,,,,
35MN12A06R1X,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,35MN12A06R1XAGG1,1,35MN12A06R1XAGG1,236.6,35MN12A06R1XAGG2,946.4,1183,20%,20%,237
35MN12A06R1X,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,35MN12A06R1XAGG2,1,35MN12A06R1XAGG1,236.6,35MN12A06R1XAGG2,946.4,1183,80%,80%,946
35MN12A06R1X,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,35MN12A06R1XAGG3,,,,,,,,,
35MN12A06R1X,,0000-100094,,,402,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,35MN12A06R1XSAND,,,,,,,,,
35MN12A06R1X,,0000-100093,,,103,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,35MN12A06R1XSTONE DUST,,,,,,,,,
35MN12A06R1X,,0002-100440,,,1.090,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,35MN12A06R1XFLBNF-15,,,,,,,,,
35MN12A06R1X,,0002-100442,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,35MN12A06R1XFLB-RPF34,,,,,,,,,
35MN12A06R1X,,0002-100449,,,1.840,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,35MN12A06R1XFLBPD-14,,,,,,,,,
35MN12A06XXX,,0000-000015,,,116,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,35MN12A06XXXFA,,,,,,,,,
35MN12A06XXX,,0000-100011,,,347,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,35MN12A06XXXSEMEN,,,,,,,,,
35MN12A06XXX,,0000-100030,,,169,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,35MN12A06XXXWATER,,,,,,,,,
35MN12A06XXX,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,35MN12A06XXXAGG1,1,35MN12A06XXXAGG1,236.6,35MN12A06XXXAGG2,946.4,1183,20%,20%,237
35MN12A06XXX,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,35MN12A06XXXAGG2,1,35MN12A06XXXAGG1,236.6,35MN12A06XXXAGG2,946.4,1183,80%,80%,946
35MN12A06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,35MN12A06XXXAGG3,,,,,,,,,
35MN12A06XXX,,0000-100094,,,413,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,35MN12A06XXXSAND,,,,,,,,,
35MN12A06XXX,,0000-100093,,,105,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,35MN12A06XXXSTONE DUST,,,,,,,,,
35MN12A06XXX,,0002-100440,,,1.070,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,35MN12A06XXXFLBNF-15,,,,,,,,,
35MN12A06XXX,,0002-100442,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,35MN12A06XXXFLB-RPF34,,,,,,,,,
35MN12A06XXX,,0002-100449,,,1.560,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,35MN12A06XXXFLBPD-14,,,,,,,,,
35MU12A06R1X,,0000-000015,,,90,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,35MU12A06R1XFA,,,,,,,,,
35MU12A06R1X,,0000-100011,,,360,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,35MU12A06R1XSEMEN,,,,,,,,,
35MU12A06R1X,,0000-100030,,,171,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,35MU12A06R1XWATER,,,,,,,,,
35MU12A06R1X,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,35MU12A06R1XAGG1,1,35MU12A06R1XAGG1,236.6,35MU12A06R1XAGG2,946.4,1183,20%,20%,237
35MU12A06R1X,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,35MU12A06R1XAGG2,1,35MU12A06R1XAGG1,236.6,35MU12A06R1XAGG2,946.4,1183,80%,80%,946
35MU12A06R1X,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,35MU12A06R1XAGG3,,,,,,,,,
35MU12A06R1X,,0000-100094,,,424,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,35MU12A06R1XSAND,,,,,,,,,
35MU12A06R1X,,0000-100093,,,108,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,35MU12A06R1XSTONE DUST,,,,,,,,,
35MU12A06R1X,,0002-100440,,,1.040,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,35MU12A06R1XFLBNF-15,,,,,,,,,
35MU12A06R1X,,0002-100442,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,35MU12A06R1XFLB-RPF34,,,,,,,,,
35MU12A06R1X,,0002-100449,,,1.760,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,35MU12A06R1XFLBPD-14,,,,,,,,,
35MU12A06XXX,,0000-000015,,,89,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,35MU12A06XXXFA,,,,,,,,,
35MU12A06XXX,,0000-100011,,,355,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,35MU12A06XXXSEMEN,,,,,,,,,
35MU12A06XXX,,0000-100030,,,169,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,35MU12A06XXXWATER,,,,,,,,,
35MU12A06XXX,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,35MU12A06XXXAGG1,1,35MU12A06XXXAGG1,236.6,35MU12A06XXXAGG2,946.4,1183,20%,20%,237
35MU12A06XXX,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,35MU12A06XXXAGG2,1,35MU12A06XXXAGG1,236.6,35MU12A06XXXAGG2,946.4,1183,80%,80%,946
35MU12A06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,35MU12A06XXXAGG3,,,,,,,,,
35MU12A06XXX,,0000-100094,,,434,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,35MU12A06XXXSAND,,,,,,,,,
35MU12A06XXX,,0000-100093,,,111,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,35MU12A06XXXSTONE DUST,,,,,,,,,
35MU12A06XXX,,0002-100440,,,1.030,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,35MU12A06XXXFLBNF-15,,,,,,,,,
35MU12A06XXX,,0002-100442,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,35MU12A06XXXFLB-RPF34,,,,,,,,,
35MU12A06XXX,,0002-100449,,,1.490,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,35MU12A06XXXFLBPD-14,,,,,,,,,
35MX12A06R1X,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,35MX12A06R1XFA,,,,,,,,,
35MX12A06R1X,,0000-100011,,,396,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,35MX12A06R1XSEMEN,,,,,,,,,
35MX12A06R1X,,0000-100030,,,178,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,35MX12A06R1XWATER,,,,,,,,,
35MX12A06R1X,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,35MX12A06R1XAGG1,1,35MX12A06R1XAGG1,236.6,35MX12A06R1XAGG2,946.4,1183,20%,20%,237
35MX12A06R1X,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,35MX12A06R1XAGG2,1,35MX12A06R1XAGG1,236.6,35MX12A06R1XAGG2,946.4,1183,80%,80%,946
35MX12A06R1X,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,35MX12A06R1XAGG3,,,,,,,,,
35MX12A06R1X,,0000-100094,,,473,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,35MX12A06R1XSAND,,,,,,,,,
35MX12A06R1X,,0000-100093,,,121,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,35MX12A06R1XSTONE DUST,,,,,,,,,
35MX12A06R1X,,0002-100440,,,0.920,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,35MX12A06R1XFLBNF-15,,,,,,,,,
35MX12A06R1X,,0002-100442,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,35MX12A06R1XFLB-RPF34,,,,,,,,,
35MX12A06R1X,,0002-100449,,,1.550,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,35MX12A06R1XFLBPD-14,,,,,,,,,
35MX12A06XXX,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,35MX12A06XXXFA,,,,,,,,,
35MX12A06XXX,,0000-100011,,,391,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,35MX12A06XXXSEMEN,,,,,,,,,
35MX12A06XXX,,0000-100030,,,176,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,35MX12A06XXXWATER,,,,,,,,,
35MX12A06XXX,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,35MX12A06XXXAGG1,1,35MX12A06XXXAGG1,236.6,35MX12A06XXXAGG2,946.4,1183,20%,20%,237
35MX12A06XXX,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,35MX12A06XXXAGG2,1,35MX12A06XXXAGG1,236.6,35MX12A06XXXAGG2,946.4,1183,80%,80%,946
35MX12A06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,35MX12A06XXXAGG3,,,,,,,,,
35MX12A06XXX,,0000-100094,,,482,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,35MX12A06XXXSAND,,,,,,,,,
35MX12A06XXX,,0000-100093,,,123,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,35MX12A06XXXSTONE DUST,,,,,,,,,
35MX12A06XXX,,0002-100440,,,0.910,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,35MX12A06XXXFLBNF-15,,,,,,,,,
35MX12A06XXX,,0002-100442,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,35MX12A06XXXFLB-RPF34,,,,,,,,,
35MX12A06XXX,,0002-100449,,,1.310,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,35MX12A06XXXFLBPD-14,,,,,,,,,
35PX12A06R1X,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,35PX12A06R1XFA,,,,,,,,,
35PX12A06R1X,,0000-100011,,,359,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,35PX12A06R1XSEMEN,,,,,,,,,
35PX12A06R1X,,0000-100030,,,190,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,35PX12A06R1XWATER,,,,,,,,,
35PX12A06R1X,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,35PX12A06R1XAGG1,1,35PX12A06R1XAGG1,236.6,35PX12A06R1XAGG2,946.4,1183,20%,20%,237
35PX12A06R1X,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,35PX12A06R1XAGG2,1,35PX12A06R1XAGG1,236.6,35PX12A06R1XAGG2,946.4,1183,80%,80%,946
35PX12A06R1X,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,35PX12A06R1XAGG3,,,,,,,,,
35PX12A06R1X,,0000-100094,,,474,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,35PX12A06R1XSAND,,,,,,,,,
35PX12A06R1X,,0000-100093,,,121,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,35PX12A06R1XSTONE DUST,,,,,,,,,
35PX12A06R1X,,0002-100440,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,35PX12A06R1XFLBNF-15,,,,,,,,,
35PX12A06R1X,,0002-100442,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,35PX12A06R1XFLB-RPF34,,,,,,,,,
35PX12A06R1X,,0002-100449,,,1.410,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,35PX12A06R1XFLBPD-14,,,,,,,,,
35PX12A06XXX,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,35PX12A06XXXFA,,,,,,,,,
35PX12A06XXX,,0000-100011,,,355,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,35PX12A06XXXSEMEN,,,,,,,,,
35PX12A06XXX,,0000-100030,,,188,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,35PX12A06XXXWATER,,,,,,,,,
35PX12A06XXX,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,35PX12A06XXXAGG1,1,35PX12A06XXXAGG1,236.6,35PX12A06XXXAGG2,946.4,1183,20%,20%,237
35PX12A06XXX,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,35PX12A06XXXAGG2,1,35PX12A06XXXAGG1,236.6,35PX12A06XXXAGG2,946.4,1183,80%,80%,946
35PX12A06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,35PX12A06XXXAGG3,,,,,,,,,
35PX12A06XXX,,0000-100094,,,483,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,35PX12A06XXXSAND,,,,,,,,,
35PX12A06XXX,,0000-100093,,,123,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,35PX12A06XXXSTONE DUST,,,,,,,,,
35PX12A06XXX,,0002-100440,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,35PX12A06XXXFLBNF-15,,,,,,,,,
35PX12A06XXX,,0002-100442,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,35PX12A06XXXFLB-RPF34,,,,,,,,,
35PX12A06XXX,,0002-100449,,,1.190,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,35PX12A06XXXFLBPD-14,,,,,,,,,
37FN12A06R1X,,0000-000015,,,110,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,37FN12A06R1XFA,,,,,,,,,
37FN12A06R1X,,0000-100011,,,331,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,37FN12A06R1XSEMEN,,,,,,,,,
37FN12A06R1X,,0000-100030,,,183,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,37FN12A06R1XWATER,,,,,,,,,
37FN12A06R1X,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,37FN12A06R1XAGG1,1,37FN12A06R1XAGG1,236.6,37FN12A06R1XAGG2,946.4,1183,20%,20%,237
37FN12A06R1X,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,37FN12A06R1XAGG2,1,37FN12A06R1XAGG1,236.6,37FN12A06R1XAGG2,946.4,1183,80%,80%,946
37FN12A06R1X,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,37FN12A06R1XAGG3,,,,,,,,,
37FN12A06R1X,,0000-100094,,,400,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,37FN12A06R1XSAND,,,,,,,,,
37FN12A06R1X,,0000-100093,,,102,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,37FN12A06R1XSTONE DUST,,,,,,,,,
37FN12A06R1X,,0002-100440,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,37FN12A06R1XFLBNF-15,,,,,,,,,
37FN12A06R1X,,0002-100442,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,37FN12A06R1XFLB-RPF34,,,,,,,,,
37FN12A06R1X,,0002-100449,,,1.730,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,37FN12A06R1XFLBPD-14,,,,,,,,,
37FN12A06XXX,,0000-000015,,,109,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,37FN12A06XXXFA,,,,,,,,,
37FN12A06XXX,,0000-100011,,,327,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,37FN12A06XXXSEMEN,,,,,,,,,
37FN12A06XXX,,0000-100030,,,181,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,37FN12A06XXXWATER,,,,,,,,,
37FN12A06XXX,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,37FN12A06XXXAGG1,1,37FN12A06XXXAGG1,236.6,37FN12A06XXXAGG2,946.4,1183,20%,20%,237
37FN12A06XXX,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,37FN12A06XXXAGG2,1,37FN12A06XXXAGG1,236.6,37FN12A06XXXAGG2,946.4,1183,80%,80%,946
37FN12A06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,37FN12A06XXXAGG3,,,,,,,,,
37FN12A06XXX,,0000-100094,,,410,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,37FN12A06XXXSAND,,,,,,,,,
37FN12A06XXX,,0000-100093,,,104,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,37FN12A06XXXSTONE DUST,,,,,,,,,
37FN12A06XXX,,0002-100440,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,37FN12A06XXXFLBNF-15,,,,,,,,,
37FN12A06XXX,,0002-100442,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,37FN12A06XXXFLB-RPF34,,,,,,,,,
37FN12A06XXX,,0002-100449,,,1.460,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,37FN12A06XXXFLBPD-14,,,,,,,,,
37FU12A06R1X,,0000-000015,,,85,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,37FU12A06R1XFA,,,,,,,,,
37FU12A06R1X,,0000-100011,,,340,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,37FU12A06R1XSEMEN,,,,,,,,,
